Year,ActivityDate,Method Received,Classification,Sub-Classification,CaseNumber,Location_Summary,Street Address,Location Detail,City,State,Type of location,OfficerId,Race,Ethnicity,Sex,Age
2019,5/1/19,Radio,FIO,Homeless Individual(s),2019-0F1-019779,"BOSTON (Logan Airport): Curbside Terminal A Lower
Roadway",BOSTON (Logan Airport): Curbside Terminal A Lower,Logan Airport,Boston,MA,Transit,3995,,,Male,28
2019,5/1/19,Radio,FIO,Homeless Individual(s),2019-0F1-019790,BOSTON (Logan Airport): Terminal C C110,BOSTON (Logan Airport): Terminal C C110,Logan Airport,Boston,MA,Transit,3194,,,Female,62
2019,5/1/19,Self-initiated,FIO,Homeless Individual(s),2019-0C7-002665,"RT 9 East,  Parking Area eastbound @ Peppermill Pond, WARE, MA
,",RT 9 East,  Parking Area eastbound @ Peppermill Pond,Ware,MA,Public,2762,White,,Male,23
2019,5/1/19,Radio,FIO,Homeless Individual(s),2019-0F1-019949,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,3029,,,,
2019,5/2/19,Code-22,FIO,Homeless Individual(s),2019-0F1-019967,MBTA Blue Line Station - Service Rd,MBTA Blue Line Station - Service Rd,,Boston,MA,Transit,3950,,,Male,32
2019,5/2/19,Code-22,FIO,Homeless Individual(s),2019-0F1-019967,MBTA Blue Line Station - Service Rd,MBTA Blue Line Station - Service Rd,,Boston,MA,Transit,4008,,,Male,32
2019,5/2/19,Code-22,FIO,Homeless Individual(s),2019-0F1-019967,MBTA Blue Line Station - Service Rd,MBTA Blue Line Station - Service Rd,,Boston,MA,Transit,2397,,,Male,32
2019,5/2/19,Code-22,FIO,Homeless Individual(s),2019-0F1-019967,MBTA Blue Line Station - Service Rd,MBTA Blue Line Station - Service Rd,,Boston,MA,Transit,3194,,,Male,32
2019,5/2/19,In-person,FIO,,2019-0H6-002936,"MORRISSEY BOULEVARD North,  near the footbridge by 2 Morrissey Blvd, BOSTON, MA
,",MORRISSEY BOULEVARD North,  near the footbridge by 2 Morrissey Blvd,Boston,MA,Public,2965,,,,
2019,5/3/19,Telephone,FIO,Homeless Individual(s),2019-0F1-020258,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,0995,Unknown,,Male,33
2019,5/3/19,In-person,FIO,Homeless Individual(s),2019-0H9-004474,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3542,,,,
2019,5/4/19,Radio,FIO,Homeless Individual(s),2019-0F1-020358,BOSTON (Logan Airport): DUNKIN DONUTS Terminal A LOWER LEVEL,BOSTON (Logan Airport): DUNKIN DONUTS Terminal A LOWER LEVEL,Logan Airport,Boston,MA,Transit,3194,,,Male,33
2019,5/4/19,In-person,FIO,Homeless Individual(s),2019-0H7-002377,"RT 203 West & BLUE HILL AVENUE, BOSTON, MA
,",RT 203 West & BLUE HILL AVENUE,,Boston,MA,Public,3541,,,,
2019,5/4/19,In-person,FIO,Homeless Individual(s),2019-0H7-002378,"RT 28,  MATTAPAN BRIDGE, MILTON, MA
,",RT 28,  MATTAPAN BRIDGE,Milton,MA,Public,3541,,,,
2019,5/5/19,Radio,FIO,,2019-0F1-020637,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,1980,White,,Male,36
2019,5/6/19,Radio,FIO,Homeless Individual(s),2019-0H9-004549,"RT 93, South of GENERAL CASIMIR PULASKI SKYWAY, BOSTON, MA
,",RT 93, South of GENERAL CASIMIR PULASKI SKYWAY,Boston,MA,Public,2896,,,,
2019,5/6/19,Radio,FIO,Homeless Individual(s),2019-0H9-004551,"MASS AVENUE & SOUTHAMPTON STREET, BOSTON, MA
,",MASS AVENUE & SOUTHAMPTON STREET,,Boston,MA,Public,2896,,,,
2019,5/6/19,Radio,FIO,Homeless Individual(s),2019-0H9-004551,"MASS AVENUE & SOUTHAMPTON STREET, BOSTON, MA
,",MASS AVENUE & SOUTHAMPTON STREET,,Boston,MA,Public,2380,,,,
2019,5/6/19,Telephone,FIO,Homeless Individual(s),2019-0F1-020740,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,Logan Airport,Boston,MA,Transit,2050,,,,
2019,5/7/19,Radio,FIO,Homeless Individual(s),2019-0F1-020866,BOSTON (Logan Airport): Terminal B B212,BOSTON (Logan Airport): Terminal B B212,Logan Airport,Boston,MA,Transit,3484,White,WHITE,Male,42
2019,5/7/19,Radio,FIO,Homeless Individual(s),2019-0F1-020866,BOSTON (Logan Airport): Terminal B B212,BOSTON (Logan Airport): Terminal B B212,Logan Airport,Boston,MA,Transit,3912,White,WHITE,Male,42
2019,5/8/19,Radio,FIO,Homeless Individual(s),2019-0F1-021071,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,3973,,,Male,21
2019,5/9/19,Radio,FIO,Homeless Individual(s),2019-0F1-021254,BOSTON (Logan Airport): Terminal B B109,BOSTON (Logan Airport): Terminal B B109,Logan Airport,Boston,MA,Transit,4008,,,Male,50
2019,5/9/19,Radio,FIO,Homeless Individual(s),2019-0F1-021254,BOSTON (Logan Airport): Terminal B B109,BOSTON (Logan Airport): Terminal B B109,Logan Airport,Boston,MA,Transit,3484,,,Male,50
2019,5/9/19,Radio,FIO,Homeless Individual(s),2019-0F1-021255,BOSTON (Logan Airport): Terminal B B109,BOSTON (Logan Airport): Terminal B B109,Logan Airport,Boston,MA,Transit,3484,,,Male,54
2019,5/9/19,Radio,FIO,Homeless Individual(s),2019-0F1-021255,BOSTON (Logan Airport): Terminal B B109,BOSTON (Logan Airport): Terminal B B109,Logan Airport,Boston,MA,Transit,4008,,,Male,54
2019,5/9/19,Self-initiated,FIO,Possible Terrorist Activity,2019-0D7-002627,"Falmouth Jewish Congregation., FALMOUTH, MA
,",,Falmouth Jewish Congregation.,Falmouth,MA,Private,2754,,,,
2019,5/9/19,Code-22,FIO,Homeless Individual(s),2019-0F1-021434,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,3973,,,Male,32
2019,5/10/19,Radio,FIO,Homeless Individual(s),2019-0F1-021443,"BOSTON (Logan Airport): Curbside Terminal E Lower
Roadway",BOSTON (Logan Airport): Curbside Terminal E Lower,Logan Airport,Boston,MA,Transit,3194,White,,Male,52
2019,5/10/19,Radio,FIO,Homeless Individual(s),2019-0F1-021444,"BOSTON (Logan Airport): Curbside Terminal E Lower
Roadway",BOSTON (Logan Airport): Curbside Terminal E Lower,Logan Airport,Boston,MA,Transit,3194,Black,HAITIAN,Male,42
2019,5/10/19,Radio,FIO,Homeless Individual(s),2019-0F1-021464,"BOSTON (Logan Airport): Curbside Terminal E Lower
Roadway",BOSTON (Logan Airport): Curbside Terminal E Lower,Logan Airport,Boston,MA,Transit,3194,,,Male,37
2019,5/10/19,Radio,FIO,Homeless Individual(s),2019-0F1-021464,BOSTON (Logan Airport): Curbside Terminal E Lower Roadway,BOSTON (Logan Airport): Curbside Terminal E Lower Roadway,Logan Airport,Boston,MA,Transit,3194,,,Male,58
2019,5/10/19,Radio,FIO,Homeless Individual(s),2019-0F1-021542,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,Logan Airport,Boston,MA,Transit,2474,,,Male,55
2019,5/10/19,In-person,FIO,Possible Drug Activity,2019-0A1-006633,"71 EAST HAVERHILL STREET, LAWRENCE, MA
,",71 EAST HAVERHILL STREET,,Lawrence,MA,Private,3849,,,,20
2019,5/12/19,Telephone,FIO,Possible Terrorist Activity,2019-0H4-002228,"250 LEVERETT CIRCLE, BOSTON, MA
,",250 LEVERETT CIRCLE,H-4,Boston,MA,Law Enforcement/Government,,White,,Male,32
2019,5/13/19,Self-initiated,FIO,Homeless Individual(s),2019-0H6-003205,"OLD COLONY AVENUE,  FOOT BRIDGE, BOSTON, MA
,",OLD COLONY AVENUE,  FOOT BRIDGE,Boston,MA,Public,3670,,,,
2019,5/14/19,Telephone,FIO,Homeless Individual(s),2019-0F1-022261,BOSTON (Logan Airport): Chapel Terminal C (Main),BOSTON (Logan Airport): Chapel Terminal C (Main),Logan Airport,Boston,MA,Transit,2613,,,,
2019,5/15/19,Radio,FIO,Homeless Individual(s),2019-0H6-003267,"FURNACE BROOK PARKWAY, QUINCY, MA
,",FURNACE BROOK PARKWAY,,Quincy,MA,Public,3837,Unknown,WHITE,Male,38
2019,5/16/19,Radio,FIO,Homeless Individual(s),2019-0F1-022677,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,Logan Airport,Boston,MA,Transit,3045,,,,
2019,5/16/19,Radio,FIO,Homeless Individual(s),2019-0F1-022678,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,Logan Airport,Boston,MA,Transit,3045,,,,
2019,5/16/19,In-person,FIO,Homeless Individual(s),2019-0H9-004954,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,,,,,
2019,5/17/19,Radio,FIO,Homeless Individual(s),2019-0F1-022913,"BOSTON (Logan Airport): Zone 2 Terminal B (West)
Bldg# 29",BOSTON (Logan Airport): Zone 2 Terminal B (West),Logan Airport,Boston,MA,Transit,3045,,,,
2019,5/17/19,Internal memo,FIO,Homeless Individual(s),2019-0F1-022919,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,Logan Airport,Boston,MA,Transit,3045,,,,
2019,5/17/19,Radio,FIO,Homeless Individual(s),2019-0F1-022925,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,3045,,,,
2019,5/18/19,,FIO,Possible Gang Activity,2019-0BH-000534,"HOLYOKE, MA
,",HOLYOKE,,Holyoke,MA,Public,,,,,
2019,5/19/19,Code-22,FIO,Homeless Individual(s),2019-0H4-002346,"Esplanade by the Hatch Shell, BOSTON, MA
,",Esplanade by the Hatch Shell,Esplanade,Boston,MA,Public,3730,,,,
2019,5/20/19,Code-22,FIO,Homeless Individual(s),2019-0F1-023368,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,0995,,,Male,32
2019,5/20/19,Code-22,FIO,Homeless Individual(s),2019-0F1-023368,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,3479,,,Male,32
2019,5/20/19,Code-22,FIO,Possible Drug Activity,2019-0H4-002372,"DARTMOUTH STREET West,  SWC PARK BY BACK BAY T STATION, BOSTON, MA
,",DARTMOUTH STREET West,  SWC PARK BY BACK BAY T STATION,Boston,MA,Public,3730,,,,
2019,5/20/19,Radio,FIO,Homeless Individual(s),2019-0F1-023489,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,3045,,,,63
2019,5/20/19,Radio,FIO,,2019-0F1-023536,BOSTON (Seaport): Legal Test Kitchen Restaurant,BOSTON (Seaport): Legal Test Kitchen Restaurant,,Boston,MA,Private,2596,,,Male,62
2019,5/21/19,Telephone,FIO,Homeless Individual(s),2019-0H9-005124,"105 CHAUNCEY STREET, BOSTON, MA
,",105 CHAUNCEY STREET,,Boston,MA,Private,,,,,
2019,5/21/19,Self-initiated,FIO,,2019-0B6-004524,"2 HYDE HILL BRANCH, WILLIAMSBURG, MA
,",2 HYDE HILL BRANCH,,Williamsburug,MA,Residence,4059,,,Male,20
2019,5/21/19,Radio,FIO,Homeless Individual(s),2019-0H9-005140,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,4198,,,,
2019,5/21/19,In-person,FIO,Possible Gang Activity,2019-0C4-002440,"431 LAKESIDE AVENUE,  Shell Gas Station, MARLBOROUGH, MA
,",431 LAKESIDE AVENUE,  Shell Gas Station,MARLBOROUGH,MA,Private,4177,,,Male,38
2019,5/21/19,In-person,FIO,Possible Gang Activity,2019-0C4-002440,"431 LAKESIDE AVENUE,  Shell Gas Station, MARLBOROUGH, MA
,",431 LAKESIDE AVENUE,  Shell Gas Station,MARLBOROUGH,MA,Private,4177,,,Male,28
2019,5/21/19,In-person,FIO,Possible Gang Activity,2019-0C4-002440,"431 LAKESIDE AVENUE,  Shell Gas Station, MARLBOROUGH, MA
,",431 LAKESIDE AVENUE,  Shell Gas Station,MARLBOROUGH,MA,Private,4177,,,Male,33
2019,5/22/19,Radio,FIO,Homeless Individual(s),2019-TST-000126,"CONGRESS STREET & SUDBURY STREET, BOSTON, MA
,",CONGRESS STREET & SUDBURY STREET,,Boston,MA,Public,3581,,,Female,62
2019,5/23/19,Telephone,FIO,Possible Drug Activity,2019-0H4-002436,"HOLYOKE STREET,  SOUTHWEST CORRIDOR, BOSTON, MA
,",HOLYOKE STREET,  SOUTHWEST CORRIDOR,Boston,MA,Public,3219,White,WHITE,Male,24
2019,5/23/19,Telephone,FIO,Possible Drug Activity,2019-0H4-002436,"HOLYOKE STREET,  SOUTHWEST CORRIDOR, BOSTON, MA
,",HOLYOKE STREET,  SOUTHWEST CORRIDOR,Boston,MA,Public,3202,White,WHITE,Male,24
2019,5/23/19,Self-initiated,FIO,Possible Terrorist Activity,2019-0D7-003019,"Falmouth Jewish Congregation, FALMOUTH, MA
,",,Falmouth Jewish Congregation,Falmouth,MA,Private,2754,,,,
2019,5/25/19,Radio,FIO,Homeless Individual(s),2019-0F1-024519,BOSTON (Logan Airport): Terminal C C109,BOSTON (Logan Airport): Terminal C C109,Logan Airport,Boston,MA,Transit,3012,White,,Male,26
2019,5/25/19,Code-22,FIO,Homeless Individual(s),2019-0F1-024528,"BOSTON (Logan Airport): Terminal E E1022 DR AT
EAST END SERVICE CORRIDOR",BOSTON (Logan Airport): Terminal E E1022 DR AT,Logan Airport,Boston,MA,Transit,3149,,,Male,39
2019,5/25/19,Code-22,FIO,Homeless Individual(s),2019-0F1-024529,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,Logan Airport,Boston,MA,Transit,3012,,,Female,45
2019,5/27/19,Radio,FIO,Homeless Individual(s),2019-0F1-024881,BOSTON (Logan Airport): Chapel Terminal C (Main),BOSTON (Logan Airport): Chapel Terminal C (Main),Logan Airport,Boston,MA,Transit,4008,White,,Female,52
2019,5/28/19,Telephone,FIO,Homeless Individual(s),2019-0F1-025199,"Rental Car Center (RCC), Consolidated Rental Car Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,1571,Black,,Male,32
2019,5/28/19,Telephone,FIO,Homeless Individual(s),2019-0F1-025199,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,3114,Black,,Male,32
2019,5/29/19,Radio,FIO,Homeless Individual(s),2019-0F1-025284,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,3045,,,,
2019,5/29/19,Radio,FIO,Homeless Individual(s),2019-0F1-025293,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,BOSTON (Logan Airport): Zone 4 Terminal C Bldg# 22,Logan Airport,Boston,MA,Transit,3045,,,,
2019,5/29/19,Radio,FIO,Homeless Individual(s),2019-0F1-025297,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,3045,,,,
2019,5/30/19,Self-initiated,FIO,Possible Terrorist Activity,2019-0D7-003197,"Falmouth Jewish Congregation, FALMOUTH, MA
,",,Falmouth Jewish Congregation,Falmouth,MA,Private,2754,,,,
2019,5/30/19,Radio,FIO,Possible Drug Activity,2019-0H4-002599,"352 RIVERWAY, BOSTON, MA
,",352 RIVERWAY,,Boston,MA,Residence,3670,,,,
2019,6/1/19,Radio,FIO,Homeless Individual(s),2019-0F1-025842,BOSTON (Logan Airport): Terminal C C109,BOSTON (Logan Airport): Terminal C C109,Logan Airport,Boston,MA,Transit,4008,,,Male,68
2019,6/1/19,Telephone,FIO,Homeless Individual(s),2019-0H9-005508,"FRONTAGE ROAD & ALBANY STREET CONNECTOR, BOSTON, MA
,",FRONTAGE ROAD & ALBANY STREET CONNECTOR,,Boston,MA,Public,1804,,,,
2019,6/1/19,Telephone,FIO,Homeless Individual(s),2019-0H9-005508,"FRONTAGE ROAD & ALBANY STREET CONNECTOR, BOSTON, MA
,",FRONTAGE ROAD & ALBANY STREET CONNECTOR,,Boston,MA,Public,3879,,,,
2019,6/1/19,Radio,FIO,Possible Drug Activity,2019-0C9-002206,"36 ANDREWS PARKWAY,  HILTON GARDENS INN, DEVENS, HARVARD, MA
,",36 ANDREWS PARKWAY,  HILTON GARDENS INN,Harvard,MA,Private,4215,,,Male,21
2019,6/2/19,Telephone,FIO,Homeless Individual(s),2019-0F1-026061,"Rental Car Center (RCC), Consolidated Rental Car Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,2664,,,Male,48
2019,6/2/19,Telephone,FIO,Homeless Individual(s),2019-0F1-026120,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,Logan Airport,Boston,MA,Transit,1980,Black,,Female,38
2019,6/3/19,Radio,FIO,Homeless Individual(s),2019-0F1-026181,"Zone 5 LL warming shelter, BOSTON, MA
,",Zone 5 LL warming shelter,,Boston,MA,Private,4008,,,Male,52
2019,6/3/19,Radio,FIO,Homeless Individual(s),2019-0F1-026224,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,3045,,,,
2019,6/3/19,Radio,FIO,,2019-0F1-026382,BOSTON (Logan Airport): Terminal E E103,BOSTON (Logan Airport): Terminal E E103,Logan Airport,Boston,MA,Transit,2580,White,,Male,22
2019,6/3/19,Radio,FIO,,2019-0F1-026382,BOSTON (Logan Airport): Terminal E E103,BOSTON (Logan Airport): Terminal E E103,Logan Airport,Boston,MA,Transit,3912,White,,Male,22
2019,6/4/19,Radio,FIO,Homeless Individual(s),2019-0H9-005621,,,,,,Unknown,2896,,,,
2019,6/4/19,Radio,FIO,Homeless Individual(s),2019-0H9-005621,,,,,,Unknown,3584,,,,
2019,6/4/19,Radio,FIO,Homeless Individual(s),2019-0H9-005621,,,,,,Unknown,2896,,,,
2019,6/4/19,Radio,FIO,Homeless Individual(s),2019-0H9-005621,,,,,,Unknown,3584,,,,
2019,6/4/19,Radio,FIO,Homeless Individual(s),2019-0H9-005621,"MASSACHUSETTS AVENUE & MASSACHUSETTS AVENUE, BOSTON, MA
,",MASSACHUSETTS AVENUE & MASSACHUSETTS AVENUE,,Boston,MA,Public,3584,,,,
2019,6/4/19,Radio,FIO,Homeless Individual(s),2019-0H9-005621,"MASSACHUSETTS AVENUE & MASSACHUSETTS AVENUE, BOSTON, MA
,",MASSACHUSETTS AVENUE & MASSACHUSETTS AVENUE,,Boston,MA,Public,2896,,,,
2019,6/4/19,Radio,FIO,Homeless Individual(s),2019-0F1-026492,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,3045,,,,
2019,6/4/19,Self-initiated,FIO,Possible Terrorist Activity,2019-0D7-003330,"Falmouth Jewish Congregation, FALMOUTH, MA
,",,Falmouth Jewish Congregation,Falmouth,MA,Private,2754,,,,
2019,6/4/19,Radio,FIO,Homeless Individual(s),2019-0F1-026509,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,Logan Airport,Boston,MA,Transit,3045,,,,
2019,6/4/19,Radio,FIO,,2019-0F1-026582,Ramp Terminal E,Ramp Terminal E,Logan Airport,Boston,MA,Transit,2933,White,,Male,38
2019,6/4/19,Radio,FIO,,2019-0F1-026582,Ramp Terminal E,Ramp Terminal E,Logan Airport,Boston,MA,Transit,2933,Unknown,,Male,22
2019,6/5/19,Self-initiated,FIO,,2019-0A4-005026,"ROOSEVELT CIRCLE, MEDFORD, MA
,",ROOSEVELT CIRCLE,,Medford,MA,Public,3823,White,,Male,56
2019,6/5/19,Telephone,FIO,,2019-0F1-026712,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,3383,Unknown,,Male,23
2019,6/5/19,Telephone,FIO,,2019-0F1-026712,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,3383,,,Male,24
2019,6/5/19,Telephone,FIO,,2019-0F1-026716,BOSTON (Logan Airport): Terminal B B109,BOSTON (Logan Airport): Terminal B B109,Logan Airport,Boston,MA,Transit,3383,White,,Male,32
2019,6/5/19,Telephone,FIO,,2019-0F1-026716,BOSTON (Logan Airport): Terminal B B109,BOSTON (Logan Airport): Terminal B B109,Logan Airport,Boston,MA,Transit,3120,White,,Male,32
2019,6/5/19,In-person,FIO,Possible Drug Activity,2019-0H6-003864,"WILLIAM DAY BOULEVARD,  PARKING LOT NEXT TO MOLLYS BEACHSIDE CAFE, BOSTON, MA
,",WILLIAM DAY BOULEVARD,  PARKING LOT NEXT TO MOLLYS BEACHSIDE CAFE,Boston,MA,Public,3893,White,,Female,46
2019,6/5/19,In-person,FIO,Possible Drug Activity,2019-0H6-003864,"WILLIAM DAY BOULEVARD,  PARKING LOT NEXT TO MOLLYS BEACHSIDE CAFE, BOSTON, MA
,",WILLIAM DAY BOULEVARD,  PARKING LOT NEXT TO MOLLYS BEACHSIDE CAFE,Boston,MA,Public,3893,White,,Male,55
2019,6/6/19,Telephone,FIO,Homeless Individual(s),2019-0F1-026877,BOSTON (Logan Airport): Terminal B B101,BOSTON (Logan Airport): Terminal B B101,Logan Airport,Boston,MA,Transit,3194,Unknown,,Male,39
2019,6/6/19,Telephone,FIO,Homeless Individual(s),2019-0F1-026877,BOSTON (Logan Airport): Terminal B B101,BOSTON (Logan Airport): Terminal B B101,Logan Airport,Boston,MA,Transit,3194,Unknown,,Male,39
2019,6/7/19,In-person,FIO,Homeless Individual(s),2019-0H4-002789,"Esplanade; Lagoon area near the  Beer Garden, BOSTON, MA
,",Esplanade; Lagoon area near the  Beer Garden,,Boston,MA,Public,2965,,,,
2019,6/7/19,In-person,FIO,Homeless Individual(s),2019-0H4-002789,,,,,,Unknown,2965,,,,
2019,6/7/19,Radio,FIO,Homeless Individual(s),2019-0H9-005769,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3780,,,,
2019,6/7/19,Radio,FIO,Homeless Individual(s),2019-0H9-005769,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3916,,,,
2019,6/7/19,Code-22,FIO,Homeless Individual(s),2019-0H4-002807,"Southwest Corridor Park Rose Garden by Wellington, BOSTON, MA
,",Southwest Corridor Park Rose Garden by Wellington,,Boston,MA,Public,3730,Hispanic,,Male,38
2019,6/10/19,Telephone,FIO,,2019-0F1-027675,BOSTON (Logan Airport): Terminal B B214,BOSTON (Logan Airport): Terminal B B214,Logan Airport,Boston,MA,Transit,2991,White,,Male,66
2019,6/10/19,Telephone,FIO,Homeless Individual(s),2019-0F1-027717,BOSTON (Logan Airport): Terminal B B213,BOSTON (Logan Airport): Terminal B B213,Logan Airport,Boston,MA,Transit,2991,,,,
2019,6/11/19,Self-initiated,FIO,Possible Terrorist Activity,2019-0D7-003536,"Falmouth Jewish Congregation, FALMOUTH, MA
,",Falmouth Jewish Congregation,Falmouth Jewish Congregation,Falmouth,MA,Private,2754,,,,
2019,6/11/19,Code-22,FIO,Homeless Individual(s),2019-0C7-004098,"RIVER ROAD,  Pulloff area off River Road, near Bumpy Hill Road, WARE, MA
,",RIVER ROAD,,Ware,MA,Public,3148,,,,
2019,6/12/19,In-person,FIO,Homeless Individual(s),2019-0H9-005978,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3542,,,,
2019,6/12/19,Code-22,FIO,Homeless Individual(s),2019-0H9-005992,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3542,,,,
2019,6/12/19,Code-22,FIO,Homeless Individual(s),2019-0H9-005992,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,2881,,,,
2019,6/13/19,Telephone,FIO,Homeless Individual(s),2019-0F1-028154,"BOSTON (Logan Airport): DUNKIN DONUTS Terminal E
LANDSIDE",BOSTON (Logan Airport): DUNKIN DONUTS Terminal E,Logan Airport,Boston,MA,Transit,3950,,,Male,50
2019,6/13/19,In-person,FIO,,2019-0A6-005158,"RT 1 North,  Jimmy Steerhouse Restaurant, SAUGUS, MA
,",RT 1 North,  Jimmy Steerhouse Restaurant,Saugus,MA,Private,3928,Hispanic,,Female,36
2019,6/13/19,In-person,FIO,,2019-0A6-005158,"RT 1 North,  Jimmy Steerhouse Restaurant, SAUGUS, MA
,",RT 1 North,  Jimmy Steerhouse Restaurant,Saugus,MA,Private,3928,Hispanic,,Male,47
2019,6/13/19,Radio,FIO,Homeless Individual(s),2019-0F1-028262,BOSTON (Seaport): SBWTC Garage 406 Summer Street,BOSTON (Seaport): SBWTC Garage 406 Summer Street,,Boston,MA,Private,3287,,,,
2019,6/13/19,Radio,FIO,Homeless Individual(s),2019-0F1-028262,BOSTON (Seaport): SBWTC Garage 406 Summer Street,BOSTON (Seaport): SBWTC Garage 406 Summer Street,,Boston,MA,Private,3019,,,,
2019,6/14/19,Telephone,FIO,,2019-0F1-028383,BOSTON (Logan Airport): Terminal C C203,BOSTON (Logan Airport): Terminal C C203,Logan Airport,Boston,MA,Transit,1118,Unknown,,Male,54
2019,6/14/19,Telephone,FIO,,2019-0F1-028420,"BOSTON (Logan Airport): Water Shuttle Pier Bldg# 74
91 Harborside Drive",BOSTON (Logan Airport): Water Shuttle Pier Bldg# 74,Logan Airport,Boston,MA,Transit,2559,,,,
2019,6/14/19,Self-initiated,FIO,,2019-0H7-003209,"CHICKATAWBUT ROAD,  Rt 28 to Hillside St, MILTON, MA
,",CHICKATAWBUT ROAD,  Rt 28 to Hillside St,Milton,MA,Public,3541,,,,27
2019,6/14/19,Self-initiated,FIO,,2019-0H7-003209,"CHICKATAWBUT ROAD,  Rt 28 to Hillside St, MILTON, MA
,",CHICKATAWBUT ROAD,  Rt 28 to Hillside St,Milton,MA,Public,3541,Black,BLACK,Male,25
